id,message,priority_label,disaster_type,injured,trapped,fire,medical_emergency,people_affected,event_id,source_type,annotation_reason,language,split
rpv2-00534,"Need assistance — Can someone help? a local disruption needs basic assistance, but there is no immediate threat. on the east side. No further details yet.",MEDIUM,other,0,0,0,0,4,v2_other_other_medium_help,controlled_synthetic_v2,V2 mixed-disaster scenario family other_medium_help; label reflects contextual rescue urgency.,en,train
rpv2-00514,SOS: Significant damage has made several rooms unsafe while families need relocation. on the east side. We need the appropriate response.,HIGH,other,0,0,0,0,12,v2_other_other_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family other_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00619,"Please help, Multiple people have serious injuries after the incident but remain conscious. near the market.",HIGH,societal,1,0,0,1,6,v2_societal_societal_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_high_injury; label reflects contextual rescue urgency.,en,test
rpv2-00894,Need assistance — Can someone help? wildfire is approaching homes and an organized evacuation is required. on the east side.,HIGH,wildfire,0,0,1,0,35,v2_wildfire_wildfire_high_front,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_high_front; label reflects contextual rescue urgency.,en,validation
rpv2-00598,Need assistance — Can someone help? multiple people are severely injured and responders must provide emergency care now. at the apartment block. We need the appropriate response.,CRITICAL,societal,1,0,0,1,14,v2_societal_societal_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00219,"Please help, Floodwater is rising toward several houses and an evacuation is needed. near the school. This is the current update.",HIGH,flood,0,0,0,0,18,v2_flood_flood_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_evacuation; label reflects contextual rescue urgency.,en,validation
rpv2-00001,Several people are unconscious during the severe outbreak and need emergency care. along the main road.,CRITICAL,biological,1,0,0,1,7,v2_biological_biological_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00933,"Update: Smoke closed a local road, but residents are safe and need transport advice. Please send someone. by the river. Please advise.",MEDIUM,wildfire,0,0,0,0,8,v2_wildfire_wildfire_medium_route,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_medium_route; label reflects contextual rescue urgency.,en,train
rpv2-00865,The wildfire surrounds the house and residents are trapped inside. near the market. This is the current update.,CRITICAL,wildfire,0,1,1,0,5,v2_wildfire_wildfire_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00817,A minor crash blocks one lane; everyone is conscious and basic assistance is needed. near the school. No further details yet.,MEDIUM,transportation,0,0,0,0,2,v2_transportation_transport_medium_lane,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_medium_lane; label reflects contextual rescue urgency.,en,train
rpv2-00350,Need assistance — Can someone help? wind damaged part of a roof; everyone is safe but the family needs assistance. by the river. No further details yet.,MEDIUM,hurricane,0,0,0,0,4,v2_hurricane_hurricane_medium_roof,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_medium_roof; label reflects contextual rescue urgency.,en,train
rpv2-00530,"SOS: A local disruption needs basic assistance, but there is no immediate threat. at the apartment block. No further details yet.",MEDIUM,other,0,0,0,0,4,v2_other_other_medium_help,controlled_synthetic_v2,V2 mixed-disaster scenario family other_medium_help; label reflects contextual rescue urgency.,en,train
rpv2-00727,Field note: The tornado damaged a roof and thee household needs repair assistance. on the east side. We need the appropriate response.,MEDIUM,tornado,0,0,0,0,3,v2_tornado_tornado_medium_roof,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_medium_roof; label reflects contextual rescue urgency.,en,train
rpv2-00734,Need assistance — Can someone help? several streets lost power after the tornado; residents need local support. on the east side. We need the appropriate response.,MEDIUM,tornado,0,0,0,0,30,v2_tornado_tornado_medium_power,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_medium_power; label reflects contextual rescue urgency.,en,validation
rpv2-00262,"Need assistance — Can someone help? water is affecting several homes and people need supplies, but everyone is safe. along the main road. This is the current update.",MEDIUM,flood,0,0,0,0,8,v2_flood_flood_medium_supplies,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_medium_supplies; label reflects contextual rescue urgency.,en,test
rpv2-00954,SOS: The wildfire evacuation drill ended normally while no one needs help. on the east side. No further details yet.,LOW,wildfire,0,0,0,0,12,v2_wildfire_wildfire_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00395,"Please help, Multiple workers are severely burned after the explosion and need emergency care. near the school. We need the appropriate response.",CRITICAL,industrial,1,0,1,1,8,v2_industrial_industrial_critical_burns,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_critical_burns; label reflects contextual rescue urgency.,en,train
rpv2-00574,"Need assistance — Can someone help? the situation sounds serious in the news, but everyone at this location is safe. by the river. Please advise.",LOW,other,0,0,0,0,2,v2_other_other_low_safe,controlled_synthetic_v2,V2 mixed-disaster scenario family other_low_safe; label reflects contextual rescue urgency.,en,train
rpv2-00114,SOS: Multiple people are severely injured after the collapse while need immediate medical rescue. by the river. This is the current update.,CRITICAL,earthquake,1,0,0,1,12,v2_earthquake_earthquake_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00207,Field note: A child and two adults are stranded on a roof; immediate water rescue is required. pls. by the river. This is the current update.,CRITICAL,flood,0,1,0,0,3,v2_flood_flood_critical_rescue,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_critical_rescue; label reflects contextual rescue urgency.,en,train
rpv2-00183,"Field note: A small earthquake was felt, but nothing fell and no response is needed. pls. by the river. We need the appropriate response.",LOW,earthquake,0,0,0,0,1,v2_earthquake_earthquake_low_shake,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_low_shake; label reflects contextual rescue urgency.,en,train
rpv2-00843,"Please help, A vehicle stopped on the roadside; traffic is moving and no one is hurt. on the east side. No further details yet.",LOW,transportation,0,0,0,0,1,v2_transportation_transport_low_stopped,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_low_stopped; label reflects contextual rescue urgency.,en,test
rpv2-00759,"Field note: I am reporting tornado news from anotheer town, not an emergency at this location. by the river.",LOW,tornado,0,0,0,0,0,v2_tornado_tornado_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_low_news; label reflects contextual rescue urgency.,en,validation
rpv2-00270,"Need assistance — Can someone help? news about flooding is circulating, but our street is dry and nobody needs help. near the school.",LOW,flood,0,0,0,0,0,v2_flood_flood_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00287,Field note: The flood evacuation drill finished normally; this is only a systems check. pls. near the school. We need the appropriate response.,LOW,flood,0,0,0,0,0,v2_flood_flood_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_low_drill; label reflects contextual rescue urgency.,en,validation
rpv2-00018,SOS: Multiple patients are collapsing while responders need to act immediately. at the apartment block. This is the current update.,CRITICAL,biological,1,0,0,1,12,v2_biological_biological_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00897,Fire damaged part of the building; everyone evacuated safely but support is needed. at the apartment block.,HIGH,wildfire,0,0,1,0,9,v2_wildfire_wildfire_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00654,Need assistance — Can someone help? this is a report about unrest elsewhere; our area is calm and safe. near the school. No further details yet.,LOW,societal,0,0,0,0,0,v2_societal_societal_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_low_news; label reflects contextual rescue urgency.,en,test
rpv2-00268,"Caller says: News about flooding is circulating, but our street is dry and nobody needs help. near the market. We need the appropriate response.",LOW,flood,0,0,0,0,0,v2_flood_flood_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00281,The flood evacuation drill finished normally; this is only a systems check. along the main road. Please advise.,LOW,flood,0,0,0,0,0,v2_flood_flood_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_low_drill; label reflects contextual rescue urgency.,en,validation
rpv2-00228,Caller says: The flood damaged the lower floors; families are outside but need urgent shelter. on the east side. No further details yet.,HIGH,flood,0,0,0,0,12,v2_flood_flood_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00087,Field note: Please share general information about prevention; theere is no emergency. near the market. We need the appropriate response.,LOW,biological,0,0,0,0,0,v2_biological_biological_low_advice,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_low_advice; label reflects contextual rescue urgency.,en,train
