example_id,message,normalized_message,language,injured,trapped,fire,medical_emergency,people_affected,urgency,detailed_annotation_label,operational_outcome,temporal_status,perspective,evidence_spans,ambiguity_reason,provenance,author_id,event_id,scenario_id,source_id,collection_session_id,paraphrase_group_id,template_family_id,annotator_id,second_reviewer_id,adjudication_status,review_reason,split,minimal_pair_id,minimal_pair_role,minimal_pair_changed_fact,missing_information_flags
RV3_00050,"From at the apartment block, I can report: a person is trapped but trained responders are already reaching them. It was after lunch in the north side; our phones are unreliable. Please advise when you can.","from at the apartment block, i can report: a person is trapped but trained responders are already reaching them. it was after lunch in the north side; our phones are unreliable. please advise when you can.",en,0,1,0,1,16,3,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""a person is trapped but trained responders are already reaching them""]",,synthetic_proposed,author_050,event_00012,scenario_00050,synthetic_source_a,session_21,group_00050,family_medical_16,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_00051,The situation at near the station is a person is trapped inside and smoke is filling the room. It was in the afternoon in the north side; our phones are unreliable. No one here can handle it alone.,the situation at near the station is a person is trapped inside and smoke is filling the room. it was in the afternoon in the north side; our phones are unreliable. no one here can handle it alone.,en,0,1,1,0,13,3,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""a person is trapped inside and smoke is filling the room""]",,synthetic_proposed,author_051,event_00012,scenario_00051,synthetic_source_a,session_22,group_00051,family_collapse_00,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_00052,We are calling about outside the clinic; one person has a small injury and can walk. It was near sunset in the north side; our phones are unreliable. Please send assistance.,we are calling about outside the clinic; one person has a small injury and can walk. it was near sunset in the north side; our phones are unreliable. please send assistance.,en,1,0,0,0,16,1,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""one person has a small injury and can walk""]",,synthetic_proposed,author_052,event_00013,scenario_00052,synthetic_source_a,session_23,group_00052,family_storm_01,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00053,"At in our neighborhood, the message is simple: one person has severe bleeding and is becoming weak. It was this evening in the north side; our phones are unreliable. We need responders.","at in our neighborhood, the message is simple: one person has severe bleeding and is becoming weak. it was this evening in the north side; our phones are unreliable. we need responders.",en,1,0,0,1,9,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""one person has severe bleeding and is becoming weak""]",,synthetic_proposed,author_053,event_00013,scenario_00053,synthetic_source_a,session_24,group_00053,family_road_02,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00054,Update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. It was after dark in the north side; our phones are unreliable.,update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. it was after dark in the north side; our phones are unreliable.,en,0,0,1,0,18,4,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,resolved,first_person,"[""the fire was contained and no one needs help""]",,synthetic_proposed,author_054,event_00013,scenario_00054,synthetic_source_a,session_25,group_00054,family_water_03,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00055,A resident near behind the school says smoke is near several homes but residents have a clear way out. It was overnight in the north side; our phones are unreliable. I do not know what to do.,a resident near behind the school says smoke is near several homes but residents have a clear way out. it was overnight in the north side; our phones are unreliable. i do not know what to do.,en,0,0,1,0,11,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""smoke is near several homes but residents have a clear way out""]",,synthetic_proposed,author_055,event_00013,scenario_00055,synthetic_source_a,session_26,group_00055,family_missing_04,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00056,"Please record this location, on the east road, and this fact: water is rising around homes and people can still reach the road. It was during the first watch in the north side; our phones are unreliable. Please advise when you can.","please record this location, on the east road, and this fact: water is rising around homes and people can still reach the road. it was during the first watch in the north side; our phones are unreliable. please advise when you can.",en,0,0,0,0,15,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""water is rising around homes and people can still reach the road""]",,synthetic_proposed,author_056,event_00014,scenario_00056,synthetic_source_a,session_27,group_00056,family_crowd_05,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00057,"Our group is at by the river, where water is rising and we cannot get out of the upper floor. It was at shift change in the north side; our phones are unreliable. No one here can handle it alone.","our group is at by the river, where water is rising and we cannot get out of the upper floor. it was at shift change in the north side; our phones are unreliable. no one here can handle it alone.",en,0,1,0,0,7,5,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""water is rising and we cannot get out of the upper floor""]",,synthetic_proposed,author_057,event_00014,scenario_00057,synthetic_source_a,session_28,group_00057,family_utility_06,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_00058,I am reporting this from at the apartment block: the road is blocked by branches but nobody is hurt. It was before the rain in the north side; our phones are unreliable. Please send assistance.,i am reporting this from at the apartment block: the road is blocked by branches but nobody is hurt. it was before the rain in the north side; our phones are unreliable. please send assistance.,en,0,0,0,0,1,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""the road is blocked by branches but nobody is hurt""]",,synthetic_proposed,author_058,event_00014,scenario_00058,synthetic_source_a,session_00,group_00058,family_flood_07,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00059,Our update from outside the clinic is that someone is down near the old bridge. It was while traffic was light in the north side; our phones are unreliable. Can anyone check this?,our update from outside the clinic is that someone is down near the old bridge. it was while traffic was light in the north side; our phones are unreliable. can anyone check this?,en,0,0,0,1,10,5,AMBIGUOUS_REVIEW,REVIEW,current,household,"[""someone is down near the old bridge""]",condition; time,synthetic_proposed,author_059,event_00014,scenario_00059,synthetic_source_a,session_01,group_00059,family_medical_08,,,unreviewed,synthetic data; not human verified,test,,,,"[""condition"", ""time""]"
RV3_00060,Can someone respond to in our neighborhood? We have we need a ride out. It was during school hours in the north side; our phones are unreliable. I do not know what to do.,can someone respond to in our neighborhood? we have we need a ride out. it was during school hours in the north side; our phones are unreliable. i do not know what to do.,en,0,0,0,0,2,3,AMBIGUOUS_REVIEW,REVIEW,current,third_party_local,"[""we need a ride out""]",location; hazard; time,synthetic_proposed,author_060,event_00015,scenario_00060,synthetic_source_a,session_02,group_00060,family_collapse_09,,,unreviewed,synthetic data; not human verified,train,,,,"[""location"", ""hazard"", ""time""]"
RV3_00061,This happened before at behind the school: the storm last month damaged the roof. It was after the power returned in the north side; our phones are unreliable.,this happened before at behind the school: the storm last month damaged the roof. it was after the power returned in the north side; our phones are unreliable.,en,0,0,0,0,8,2,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,historical,first_person,"[""the storm last month damaged the roof""]",,synthetic_proposed,author_061,event_00015,scenario_00061,synthetic_source_a,session_03,group_00061,family_road_10,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00062,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was as the wind increased in the north side; our phones are unreliable.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was as the wind increased in the north side; our phones are unreliable.",en,0,1,0,0,5,2,DRILL_HYPOTHETICAL_OR_FICTIONAL,NOT_RELEVANT,future,first_person,"[""the exercise asks us to imagine a rescue""]",,synthetic_proposed,author_062,event_00015,scenario_00062,synthetic_source_a,session_04,group_00062,family_water_11,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_00063,The local channel says the local channel reports a fire downtown at by the river. It was while the tide came in in the north side; our phones are unreliable.,the local channel says the local channel reports a fire downtown at by the river. it was while the tide came in in the north side; our phones are unreliable.,en,0,0,0,0,4,2,NEWS_OR_THIRD_PARTY_REPORT,NOT_RELEVANT,current,news_report,"[""the local channel reports a fire downtown""]",,synthetic_proposed,author_063,event_00015,scenario_00063,synthetic_source_a,session_05,group_00063,family_missing_12,,,unreviewed,synthetic data; not human verified,train,,,,[]
