id,message,priority_label,disaster_type,injured,trapped,fire,medical_emergency,people_affected,event_id,source_type,annotation_reason,language,split
rp-00668,SOS report: wildfire surrounds the house and residents are trapped inside in the industrial district a few minutes ago; a family is accounted for. A resident reports; this is the current field description. Please send the appropriate response.,CRITICAL,wildfire,0,1,1,0,4,critical_wildfire_wildfire_trapped,controlled_synthetic,"Controlled scenario: wildfire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00559,Dispatch message: multiple people are severely injured after the structure collapsed by the school during the night; one person is accounted for. The situation update states; the information is ready for triage. We are requesting responders.,CRITICAL,earthquake,1,0,0,1,11,critical_earthquake_multiple_injuries,controlled_synthetic,"Controlled scenario: multiple_injuries; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03706,"Please help: smoke is visible far away, but no fire or danger is near us on the main road a few minutes ago; two people are accounted for. According to the latest update; the operations desk has been notified. This is the latest update.",LOW,wildfire,0,0,0,0,0,low_wildfire_smoke_report,controlled_synthetic,"Controlled scenario: smoke_report; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03063,"Our situation is this: hello, I am checking whether the emergency channel is available beside the market a few minutes ago; one person is accounted for. A resident reports; the team is waiting for guidance.",LOW,other,0,0,0,0,0,low_other_greeting,controlled_synthetic,"Controlled scenario: greeting; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02407,I need to report that one person has a painful but stable injury and needs assistance in the north neighborhood this morning; workers are accounted for. According to the latest update; the status should be reviewed. We are requesting responders.,MEDIUM,other,1,0,0,1,1,medium_other_medical_help,controlled_synthetic,"Controlled scenario: medical_help; label reflects operational rescue urgency, not keyword presence.",en,test
rp-00187,Dispatch message: an unconscious person is not responding and needs emergency medical help now at the apartment block a few minutes ago; one person is accounted for. The dispatch note says; the status should be reviewed. Please record this situation.,CRITICAL,other,1,0,0,1,1,critical_other_unconscious,controlled_synthetic,"Controlled scenario: unconscious; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03978,Our situation is this: please provide information about the nearest shelter; no evacuation is needed by the school during the night; several residents are accounted for. The response log records; this is the current field description. Please record this situation.,LOW,other,0,0,0,0,1,low_other_information,controlled_synthetic,"Controlled scenario: information; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-01963,the tornado damaged multiple homes and residents need urgent shelter support beside the market a few minutes ago; two people are accounted for. A resident reports; the team is waiting for guidance. Please record this situation.,HIGH,tornado,0,0,0,0,20,high_tornado_tornado_damage,controlled_synthetic,"Controlled scenario: tornado_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02557,SOS report: a minor crash is blocking one lane; everyone is conscious and safe in the north neighborhood over the last hour; one person is accounted for. The situation update states; the status should be reviewed. This is the latest update.,MEDIUM,transportation,0,0,0,0,2,medium_transportation_road_disruption,controlled_synthetic,"Controlled scenario: road_disruption; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00828,the hurricane destroyed the building and injured residents need immediate rescue beside the market since early afternoon; one person is accounted for. In a follow-up message; this is the current field description. This is the latest update.,CRITICAL,hurricane,1,0,0,1,9,critical_hurricane_hurricane_rescue,controlled_synthetic,"Controlled scenario: hurricane_rescue; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-02758,I need to report that several residents have mild symptoms and need a health information point in the industrial district a few minutes ago; two people are accounted for. The situation update states; this is the current field description. We are requesting responders.,MEDIUM,biological,0,0,0,1,6,medium_biological_public_health,controlled_synthetic,"Controlled scenario: public_health; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00661,Please help: wildfire surrounds the house and residents are trapped inside in the industrial district after the storm; workers are accounted for. A resident reports; responders should use this information. We are requesting responders.,CRITICAL,wildfire,0,1,1,0,4,critical_wildfire_wildfire_trapped,controlled_synthetic,"Controlled scenario: wildfire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00408,rapidly rising floodwater has trapped a family and they cannot escape by the school since early afternoon; a family is accounted for. According to the latest update; this is the current field description. Please record this situation.,CRITICAL,flood,0,1,0,0,5,critical_flood_flood_trapped,controlled_synthetic,"Controlled scenario: flood_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
